match_number,batter,team_A,team_B,venue,runs_batter,balls_faced,bowler,wickets,runs_conceded,runs_at_venue,wickets_at_venue,runs_vs_opponent,wickets_vs_opponent,career_runs,career_wickets,career_runs_conceded,next_match_runs,next_match_wickets
3.0,V Kohli,13,5,Delhi,23.0,18.0,V Kohli,12.0,14.0,46.0,9.0,35.37735849056604,10.5,564.0,19.0,29.0,2.0,2.0
3.0,V Shankar,2,4,Chennai,11.0,7.0,V Shankar,6.0,14.0,14.571428571428571,12.5,16.736842105263158,13.5,141.0,0.0,0.0,0.0,11.0
3.0,YK Pathan,10,7,Delhi,10.0,5.0,YK Pathan,14.0,17.0,18.3,14.5,25.03125,17.14814814814815,457.0,116.0,150.0,3.0,6.0
3.0,WD Parnell,8,11,Mumbai,11.0,15.0,WD Parnell,18.0,18.0,6.0,21.923076923076923,7.0,23.75,0.0,18.0,19.0,1.0,24.0
3.0,Yuvraj Singh,4,11,Hyderabad,2.0,5.0,Yuvraj Singh,12.0,8.0,16.272727272727273,12.166666666666666,20.846153846153847,11.153846153846153,265.0,30.0,27.0,16.0,7.0
3.0,Yuvraj Singh,1,10,Mohali,4.0,6.0,Yuvraj Singh,18.0,11.0,24.11111111111111,10.25,24.533333333333335,12.272727272727273,261.0,12.0,16.0,2.0,12.0
3.0,V Shankar,5,4,Dubai,0.0,1.0,V Shankar,11.0,14.0,19.4,16.8,16.736842105263158,13.5,152.0,6.0,14.0,4.0,6.0
3.0,Mohammad Nabi,2,4,Chennai,14.0,13.0,Mohammad Nabi,24.0,32.0,14.0,24.0,16.5,19.714285714285715,20.0,24.0,29.0,11.0,26.0
3.0,MR Marsh,5,4,Dubai,0.0,1.0,MR Marsh,4.0,6.0,0.0,4.0,16.285714285714285,18.75,27.0,50.0,73.0,0.0,22.0
3.0,MP Stoinis,1,14,Mohali,33.0,23.0,MP Stoinis,12.0,27.0,40.166666666666664,15.833333333333334,33.0,12.0,259.0,74.0,122.0,12.0,21.0
3.0,MN Samuels,8,11,Mumbai,4.0,4.0,MN Samuels,25.0,22.0,12.8,25.0,12.0,21.0,5.0,25.0,34.0,3.0,24.0
3.0,MN Samuels,4,11,Hyderabad,5.0,9.0,MN Samuels,25.0,34.0,5.0,25.0,12.0,21.0,0.0,0.0,0.0,4.0,25.0
3.0,Shahbaz Ahmed,2,4,Eden Gardens,16.0,5.0,Shahbaz Ahmed,7.0,14.0,8.5,13.0,15.0,11.625,52.0,83.0,139.0,27.0,6.0
3.0,Sandeep Sharma,5,4,Dubai,9.0,6.0,Sandeep Sharma,24.0,36.0,2.0,24.36842105263158,2.4545454545454546,24.678571428571427,2.0,271.0,402.0,0.0,24.0
3.0,STR Binny,1,7,Mumbai,13.0,19.0,STR Binny,14.0,15.0,9.0,11.11111111111111,15.88888888888889,10.041666666666666,70.0,36.0,42.0,48.0,6.0
3.0,SR Watson,10,7,Delhi,21.0,15.0,SR Watson,25.0,31.0,20.5,20.0,33.55263157894737,21.558823529411764,431.0,210.0,301.0,3.0,25.0
3.0,SP Narine,5,2,Eden Gardens,50.0,20.0,SP Narine,24.0,31.0,16.939393939393938,23.54385964912281,13.0,24.35164835164835,107.0,506.0,580.0,12.0,24.0
3.0,SP Narine,2,4,Eden Gardens,2.0,5.0,SP Narine,24.0,19.0,16.939393939393938,23.54385964912281,7.142857142857143,22.9,105.0,482.0,561.0,50.0,24.0
3.0,SL Malinga,8,11,Mumbai,5.0,3.0,SL Malinga,25.0,20.0,4.5,26.25531914893617,5.0,25.0,32.0,488.0,554.0,2.0,23.0
3.0,SK Warne,10,7,Delhi,14.0,13.0,SK Warne,12.0,16.0,7.0,18.0,7.782608695652174,22.303030303030305,13.0,117.0,127.0,22.0,24.0
3.0,SK Trivedi,10,7,Delhi,3.0,7.0,SK Trivedi,21.0,32.0,5.0,23.25,3.0,20.394736842105264,1.0,102.0,103.0,0.0,25.0
3.0,S Sreesanth,1,10,Mohali,15.0,15.0,S Sreesanth,24.0,24.0,5.0,20.0,7.5,20.666666666666668,0.0,26.0,42.0,1.0,21.0
3.0,S Dube,5,4,Dubai,7.0,8.0,S Dube,18.0,17.0,17.833333333333332,11.166666666666666,20.4,12.0,99.0,17.0,25.0,23.0,6.0
3.0,Rasikh Salam,10,8,Mumbai,5.0,4.0,Rasikh Salam,27.0,42.0,6.0,16.5,5.0,27.0,0.0,0.0,0.0,1.0,12.0
3.0,Rashid Khan,5,4,Dubai,6.0,6.0,Rashid Khan,24.0,32.0,8.416666666666666,25.545454545454547,4.9,25.121951219512194,90.0,371.0,393.0,4.0,24.0
3.0,RV Gomez,13,5,Delhi,0.0,1.0,RV Gomez,6.0,20.0,0.3333333333333333,12.0,0.0,6.0,0.0,0.0,0.0,26.0,19.0
3.0,RR Powar,1,10,Mohali,3.0,7.0,RR Powar,6.0,16.0,3.0,15.25,1.5,9.0,28.0,19.0,28.0,2.0,6.0
3.0,RA Jadeja,13,5,Delhi,23.0,16.0,RA Jadeja,25.0,28.0,18.571428571428573,18.0,17.09090909090909,18.76923076923077,306.0,526.0,683.0,0.0,6.0
3.0,OF Smith,5,1,Mumbai,25.0,9.0,OF Smith,25.0,53.0,10.0,15.0,25.0,25.0,0.0,0.0,0.0,9.0,13.0
3.0,PJ Cummins,2,4,Eden Gardens,0.0,1.0,PJ Cummins,24.0,32.0,0.0,23.0,9.75,24.333333333333332,59.0,81.0,120.0,6.0,25.0
3.0,PP Chawla,1,10,Mohali,5.0,7.0,PP Chawla,24.0,33.0,8.571428571428571,22.535714285714285,7.857142857142857,21.0,56.0,300.0,391.0,10.0,24.0
3.0,PP Ojha,8,11,Mumbai,0.0,1.0,PP Ojha,24.0,23.0,1.1666666666666667,21.130434782608695,0.0,18.666666666666668,3.0,274.0,363.0,1.0,26.0
3.0,R Sharma,4,11,Hyderabad,0.0,1.0,R Sharma,24.0,21.0,0.0,24.0,3.7142857142857144,20.31578947368421,0.0,36.0,58.0,1.0,25.0
3.0,Mukesh Kumar,6,10,Lucknow,0.0,1.0,Mukesh Kumar,25.0,34.0,0.0,25.0,2.0,20.636363636363637,0.0,0.0,0.0,1.0,25.0
3.0,N Rana,5,2,Eden Gardens,34.0,27.0,N Rana,6.0,11.0,29.565217391304348,6.111111111111111,27.790697674418606,7.909090909090909,297.0,6.0,9.0,16.0,6.0
3.0,NLTC Perera,4,11,Hyderabad,30.0,18.0,NLTC Perera,25.0,29.0,17.666666666666668,23.444444444444443,30.0,25.0,11.0,18.0,14.0,9.0,25.0
3.0,R Vinay Kumar,5,2,Eden Gardens,6.0,4.0,R Vinay Kumar,12.0,30.0,5.666666666666667,21.555555555555557,11.666666666666666,20.666666666666668,36.0,197.0,262.0,5.0,23.0
3.0,R Tewatia,10,8,Mumbai,9.0,4.0,R Tewatia,8.0,12.0,16.166666666666668,12.642857142857142,15.75,13.5,27.0,24.0,24.0,2.0,12.0
3.0,RA Jadeja,1,14,Mohali,8.0,12.0,RA Jadeja,25.0,32.0,11.333333333333334,18.4,11.363636363636363,18.333333333333332,269.0,477.0,607.0,29.0,24.0
3.0,CH Morris,1,7,Mumbai,6.0,8.0,CH Morris,25.0,21.0,16.11111111111111,21.818181818181817,8.222222222222221,23.636363636363637,38.0,112.0,141.0,2.0,25.0
3.0,C Sakariya,6,10,Lucknow,4.0,4.0,C Sakariya,27.0,53.0,4.0,27.0,2.0,25.2,0.0,0.0,0.0,0.0,25.0
3.0,BCJ Cutting,10,8,Mumbai,3.0,4.0,BCJ Cutting,12.0,27.0,9.25,9.8,17.333333333333332,15.5,63.0,85.0,104.0,9.0,18.0
3.0,B Kumar,8,11,Mumbai,2.0,4.0,B Kumar,12.0,13.0,5.0,22.333333333333332,4.714285714285714,22.1875,17.0,374.0,493.0,6.0,27.0
4.0,PP Chawla,7,1,Jaipur,10.0,8.0,PP Chawla,24.0,37.0,10.4,22.125,9.433333333333334,19.72222222222222,61.0,379.0,500.0,0.0,25.0
4.0,PVD Chameera,6,9,Mumbai,1.0,1.0,PVD Chameera,19.0,26.0,3.75,22.875,1.0,19.0,11.0,25.0,54.0,13.0,25.0
4.0,Parvez Rasool,3,4,Chennai,2.0,2.0,Parvez Rasool,6.0,11.0,2.0,6.0,2.0,16.8,0.0,0.0,0.0,10.0,24.0
4.0,R Ashwin,7,4,Hyderabad,1.0,2.0,R Ashwin,26.0,27.0,1.75,24.833333333333332,9.0,24.357142857142858,78.0,738.0,875.0,0.0,25.0
4.0,R Bhatia,4,7,Dubai,4.0,3.0,R Bhatia,24.0,22.0,13.5,19.6,7.0,18.4,13.0,166.0,161.0,0.0,24.0
4.0,R Parag,1,7,Mumbai,25.0,12.0,R Parag,6.0,7.0,13.666666666666666,7.428571428571429,19.59259259259259,9.0,61.0,0.0,0.0,6.0,6.0
4.0,R Shukla,10,7,Delhi,1.0,2.0,R Shukla,21.0,27.0,1.5,15.333333333333334,1.0,16.5,0.0,0.0,0.0,2.0,20.0
4.0,R Tewatia,1,7,Mumbai,2.0,5.0,R Tewatia,12.0,25.0,16.166666666666668,12.642857142857142,22.571428571428573,18.42105263157895,36.0,32.0,36.0,40.0,24.0
4.0,R Tewatia,7,3,Dubai,10.0,8.0,R Tewatia,24.0,37.0,21.6,21.88888888888889,10.5,18.0,78.0,44.0,61.0,22.0,12.0
4.0,RA Jadeja,3,4,Chennai,0.0,1.0,RA Jadeja,6.0,17.0,12.823529411764707,18.952380952380953,14.25,19.846153846153847,329.0,551.0,711.0,1.0,26.0
4.0,JD Unadkat,1,7,Jaipur,1.0,2.0,JD Unadkat,19.0,44.0,0.5,20.846153846153847,9.0,21.17241379310345,9.0,117.0,158.0,1.0,26.0
4.0,JD Unadkat,7,4,Hyderabad,1.0,2.0,JD Unadkat,19.0,28.0,3.3333333333333335,21.5,3.3333333333333335,21.4,10.0,162.0,246.0,1.0,26.0
4.0,JH Kallis,2,5,Eden Gardens,65.0,52.0,JH Kallis,18.0,34.0,28.85,20.0,35.333333333333336,21.714285714285715,321.0,250.0,312.0,24.0,12.0
4.0,JP Faulkner,4,7,Dubai,8.0,2.0,JP Faulkner,19.0,30.0,5.5,20.25,15.0,22.80952380952381,61.0,125.0,175.0,11.0,25.0
4.0,JP Faulkner,7,1,Jaipur,11.0,9.0,JP Faulkner,25.0,43.0,10.857142857142858,21.166666666666668,11.0,21.833333333333332,69.0,144.0,205.0,17.0,25.0
4.0,K Gowtham,1,7,Jaipur,3.0,4.0,K Gowtham,25.0,35.0,11.625,17.6,10.444444444444445,18.363636363636363,37.0,73.0,89.0,0.0,6.0
4.0,S Gopal,1,7,Jaipur,1.0,1.0,S Gopal,6.0,5.0,6.666666666666667,20.6,7.0,19.153846153846153,2.0,42.0,53.0,18.0,18.0
4.0,S Gopal,7,4,Hyderabad,18.0,20.0,S Gopal,18.0,18.0,18.0,21.0,13.5,21.0,3.0,90.0,136.0,1.0,24.0
4.0,SB Bangar,2,4,Eden Gardens,14.0,10.0,SB Bangar,20.0,19.0,14.0,20.0,11.333333333333334,17.2,0.0,0.0,0.0,8.0,13.0
4.0,SB Styris,2,4,Eden Gardens,6.0,7.0,SB Styris,25.0,20.0,6.0,25.0,14.428571428571429,22.285714285714285,5.0,0.0,0.0,14.0,24.0
4.0,SC Ganguly,2,5,Eden Gardens,23.0,24.0,SC Ganguly,12.0,18.0,35.46666666666667,13.0,21.5,15.0,27.0,25.0,23.0,1.0,6.0
4.0,SC Ganguly,4,2,RSA,1.0,12.0,SC Ganguly,6.0,8.0,18.333333333333332,12.166666666666666,21.727272727272727,14.5,50.0,37.0,41.0,11.0,24.0
4.0,SM Curran,7,3,Dubai,17.0,6.0,SM Curran,25.0,33.0,15.833333333333334,21.266666666666666,10.0,22.076923076923077,141.0,86.0,153.0,23.0,18.0
4.0,SR Watson,5,4,Banglore,19.0,9.0,SR Watson,25.0,30.0,15.941176470588236,21.294117647058822,26.2,18.75,455.0,235.0,332.0,33.0,26.0
4.0,STR Binny,4,7,Dubai,48.0,32.0,STR Binny,6.0,7.0,17.0,6.0,15.88888888888889,10.041666666666666,83.0,50.0,57.0,40.0,6.0
4.0,STR Binny,10,7,Delhi,40.0,20.0,STR Binny,6.0,11.0,10.75,6.0,15.88888888888889,10.041666666666666,131.0,56.0,64.0,16.0,6.0
4.0,MC Henriques,4,2,RSA,6.0,8.0,MC Henriques,1.0,4.0,12.4,16.833333333333332,12.0,16.3,98.0,67.0,104.0,19.0,24.0
4.0,MC Henriques,5,4,Banglore,19.0,24.0,MC Henriques,24.0,41.0,8.4,17.4,19.63157894736842,15.227272727272727,104.0,68.0,108.0,52.0,25.0
4.0,Mohammad Hafeez,2,4,Eden Gardens,13.0,13.0,Mohammad Hafeez,25.0,11.0,6.25,16.0,13.0,25.0,5.0,0.0,0.0,16.0,13.0
4.0,P Kumar,2,5,Eden Gardens,3.0,5.0,P Kumar,24.0,16.0,4.2,18.375,5.714285714285714,21.5625,31.0,245.0,299.0,10.0,26.0
4.0,P Kumar,7,1,Jaipur,10.0,6.0,P Kumar,26.0,43.0,8.2,19.0,7.875,23.46153846153846,34.0,269.0,315.0,0.0,24.0
4.0,PC Valthaty,7,1,Jaipur,13.0,15.0,PC Valthaty,6.0,16.0,13.0,6.0,19.3,11.0,0.0,0.0,0.0,6.0,25.0
4.0,K Gowtham,7,4,Hyderabad,0.0,2.0,K Gowtham,6.0,9.0,0.0,10.333333333333334,0.0,10.333333333333334,40.0,98.0,124.0,17.0,6.0
4.0,KH Pandya,6,9,Mumbai,21.0,14.0,KH Pandya,24.0,18.0,16.8,18.91176470588235,11.5,24.0,237.0,274.0,375.0,3.0,24.0
4.0,KH Pandya,7,6,Jaipur,3.0,6.0,KH Pandya,24.0,20.0,9.0,21.75,13.411764705882353,19.842105263157894,258.0,298.0,393.0,15.0,25.0
4.0,KK Cooper,7,1,Jaipur,11.0,3.0,KK Cooper,24.0,27.0,6.0,24.11111111111111,11.0,21.5,4.0,51.0,71.0,2.0,26.0
4.0,KK Cooper,10,7,Delhi,2.0,2.0,KK Cooper,26.0,32.0,2.0,25.666666666666668,9.166666666666666,24.53846153846154,15.0,75.0,98.0,5.0,26.0
4.0,KV Sharma,3,4,Chennai,4.0,7.0,KV Sharma,24.0,52.0,4.0,20.0,8.705882352941176,20.551724137931036,12.0,132.0,157.0,4.0,12.0
4.0,KV Sharma,4,7,Dubai,4.0,5.0,KV Sharma,12.0,8.0,10.333333333333334,22.8,4.333333333333333,13.142857142857142,16.0,156.0,209.0,26.0,25.0
4.0,KV Sharma,5,4,Banglore,26.0,18.0,KV Sharma,25.0,58.0,11.0,19.77777777777778,8.705882352941176,20.551724137931036,20.0,168.0,217.0,2.0,25.0
4.0,M Kartik,4,2,RSA,10.0,10.0,M Kartik,24.0,24.0,10.5,21.272727272727273,6.25,21.266666666666666,14.0,108.0,96.0,2.0,6.0
4.0,M Morkel,10,8,Delhi,0.0,2.0,M Morkel,27.0,30.0,5.142857142857143,24.94736842105263,0.0,26.25,0.0,163.0,191.0,2.0,24.0
4.0,DJ Hooda,6,9,Mumbai,55.0,41.0,DJ Hooda,18.0,31.0,24.047619047619047,12.0,55.0,18.0,258.0,19.0,28.0,26.0,27.0
4.0,DJ Hussey,2,4,Eden Gardens,38.0,45.0,DJ Hussey,19.0,35.0,20.384615384615383,14.6,46.0,13.0,53.0,0.0,0.0,13.0,6.0
4.0,DJG Sammy,4,7,Dubai,6.0,12.0,DJG Sammy,13.0,19.0,13.5,14.0,14.5,9.5,29.0,20.0,27.0,7.0,6.0
4.0,DJM Short,7,4,Hyderabad,4.0,5.0,DJM Short,12.0,13.0,4.0,12.0,4.0,12.0,0.0,0.0,0.0,6.0,6.0
4.0,DS Kulkarni,1,7,Jaipur,5.0,3.0,DS Kulkarni,27.0,30.0,4.666666666666667,19.166666666666668,3.0,22.714285714285715,26.0,162.0,221.0,3.0,25.0
4.0,DS Kulkarni,7,4,Hyderabad,3.0,4.0,DS Kulkarni,18.0,18.0,2.0,17.2,4.0,16.8,31.0,214.0,275.0,1.0,18.0
4.0,RA Jadeja,7,3,Dubai,1.0,2.0,RA Jadeja,26.0,40.0,19.842105263157894,17.074074074074073,16.69811320754717,21.328767123287673,329.0,557.0,728.0,11.0,12.0
4.0,RE van der Merwe,2,5,Eden Gardens,1.0,2.0,RE van der Merwe,27.0,27.0,1.0,23.0,1.0,27.0,34.0,69.0,80.0,8.0,24.0
4.0,RE van der Merwe,10,8,Delhi,8.0,6.0,RE van der Merwe,24.0,16.0,5.0,23.166666666666668,5.5,21.0,35.0,96.0,107.0,2.0,24.0
4.0,RP Singh,2,4,Eden Gardens,1.0,2.0,RP Singh,18.0,19.0,1.0,21.0,1.0,22.90909090909091,1.0,167.0,225.0,1.0,22.0
4.0,RS Bopara,3,4,Chennai,22.0,15.0,RS Bopara,24.0,29.0,11.5,24.0,15.8,16.75,78.0,0.0,0.0,15.0,2.0
4.0,S Dube,1,7,Mumbai,23.0,15.0,S Dube,6.0,20.0,27.88235294117647,6.5,24.333333333333332,8.0,106.0,35.0,42.0,12.0,18.0
4.0,TK Curran,7,3,Dubai,10.0,9.0,TK Curran,25.0,55.0,16.6,23.333333333333332,4.0,22.333333333333332,0.0,49.0,69.0,2.0,18.0
4.0,UT Yadav,10,8,Delhi,0.0,5.0,UT Yadav,12.0,17.0,2.125,23.392857142857142,1.25,19.1,5.0,354.0,420.0,0.0,12.0
4.0,Umran Malik,7,4,Hyderabad,19.0,8.0,Umran Malik,19.0,33.0,19.0,15.75,5.75,22.2,0.0,0.0,0.0,1.0,27.0
4.0,V Kohli,2,5,Eden Gardens,2.0,5.0,V Kohli,2.0,1.0,30.916666666666668,4.0,35.37735849056604,10.5,587.0,31.0,43.0,75.0,6.0
4.0,WPUJC Vaas,2,4,Eden Gardens,0.0,1.0,WPUJC Vaas,18.0,10.0,0.0,18.0,3.6666666666666665,21.0,0.0,18.0,27.0,12.0,24.0
4.0,Washington Sundar,7,4,Hyderabad,1.0,5.0,Washington Sundar,18.0,32.0,7.2,19.0,13.3,17.928571428571427,15.0,98.0,112.0,40.0,19.0
4.0,DT Christian,1,12,Indore,17.0,8.0,DT Christian,14.0,24.0,17.0,14.0,6.571428571428571,18.0,57.0,131.0,199.0,25.0,13.0
4.0,HH Pandya,6,9,Mumbai,33.0,28.0,HH Pandya,24.0,37.0,21.574468085106382,17.45,20.9375,17.3,326.0,211.0,289.0,9.0,13.0
4.0,Harmeet Singh,7,1,Jaipur,1.0,1.0,Harmeet Singh,20.0,23.0,1.0,20.0,7.5,21.833333333333332,0.0,97.0,98.0,14.0,28.0
4.0,I Sharma,4,2,RSA,9.0,9.0,I Sharma,18.0,13.0,5.333333333333333,24.076923076923077,3.6,22.65,11.0,297.0,358.0,1.0,25.0
4.0,IK Pathan,10,7,Delhi,1.0,1.0,IK Pathan,24.0,32.0,10.842105263157896,22.25,13.4,24.833333333333332,85.0,125.0,155.0,0.0,20.0
4.0,IK Pathan,10,8,Delhi,0.0,1.0,IK Pathan,20.0,15.0,10.842105263157896,22.25,4.285714285714286,21.0,86.0,149.0,187.0,24.0,24.0
4.0,J Botha,10,7,Delhi,2.0,3.0,J Botha,6.0,19.0,4.0,16.0,14.9,21.76923076923077,74.0,70.0,91.0,39.0,26.0
4.0,JA Richardson,1,7,Mumbai,0.0,2.0,JA Richardson,26.0,55.0,5.666666666666667,23.5,0.0,26.0,0.0,0.0,0.0,15.0,18.0
4.0,JC Archer,1,7,Jaipur,2.0,2.0,JC Archer,24.0,17.0,4.0,24.181818181818183,9.583333333333334,24.91304347826087,0.0,28.0,33.0,27.0,25.0
4.0,JC Archer,7,3,Dubai,27.0,9.0,JC Archer,25.0,26.0,11.3,24.642857142857142,14.333333333333334,24.666666666666668,2.0,52.0,50.0,13.0,24.0
4.0,AB Dinda,10,8,Delhi,0.0,5.0,AB Dinda,12.0,8.0,0.0,21.25,0.0,21.2,2.0,178.0,233.0,7.0,24.0
4.0,AD Russell,10,7,Delhi,7.0,7.0,AD Russell,19.0,31.0,40.6,19.428571428571427,18.875,15.25,240.0,215.0,303.0,88.0,24.0
4.0,AJ Finch,10,8,Delhi,8.0,13.0,AJ Finch,13.0,13.0,13.428571428571429,13.0,19.25,13.0,241.0,0.0,0.0,25.0,12.0
4.0,AR Patel,1,12,Indore,24.0,25.0,AR Patel,26.0,28.0,11.714285714285714,19.666666666666668,24.0,22.0,185.0,429.0,537.0,9.0,24.0
4.0,AU Rashid,7,4,Hyderabad,18.0,14.0,AU Rashid,24.0,33.0,18.0,24.0,18.0,24.0,0.0,0.0,0.0,4.0,18.0
4.0,B Kumar,7,4,Hyderabad,6.0,10.0,B Kumar,46.0,66.0,3.8666666666666667,24.19148936170213,5.133333333333334,24.32894736842105,19.0,461.0,620.0,3.0,27.0
4.0,B Laughlin,7,4,Hyderabad,1.0,3.0,B Laughlin,14.0,20.0,1.0,14.0,1.0,14.0,0.0,20.0,35.0,0.0,21.0
4.0,BA Stokes,1,7,Jaipur,6.0,2.0,BA Stokes,27.0,53.0,13.076923076923077,18.5,23.58823529411765,18.466666666666665,28.0,25.0,36.0,0.0,6.0
4.0,BA Stokes,1,7,Mumbai,0.0,3.0,BA Stokes,6.0,12.0,28.285714285714285,19.77777777777778,23.58823529411765,18.466666666666665,34.0,52.0,89.0,50.0,25.0
4.0,BA Stokes,1,12,Indore,50.0,34.0,BA Stokes,25.0,32.0,31.0,21.5,25.714285714285715,24.285714285714285,34.0,58.0,101.0,5.0,13.0
4.0,BA Stokes,7,4,Hyderabad,5.0,8.0,BA Stokes,13.0,21.0,20.0,18.666666666666668,15.25,14.0,84.0,83.0,133.0,8.0,6.0
4.0,BJ Hodge,2,5,Eden Gardens,50.0,47.0,BJ Hodge,6.0,11.0,15.5,6.0,25.8,6.0,113.0,12.0,14.0,31.0,6.0
4.0,BJ Hodge,7,1,Jaipur,21.0,16.0,BJ Hodge,6.0,9.0,20.266666666666666,6.0,13.333333333333334,9.0,195.0,18.0,25.0,5.0,6.0
4.0,Bipul Sharma,7,1,Jaipur,18.0,13.0,Bipul Sharma,26.0,29.0,9.5,14.666666666666666,12.25,16.0,48.0,50.0,62.0,35.0,24.0
4.0,CH Gayle,4,2,RSA,10.0,12.0,CH Gayle,6.0,14.0,32.375,18.125,25.764705882352942,16.88888888888889,493.0,87.0,95.0,1.0,9.0
4.0,CH Morris,1,7,Mumbai,2.0,4.0,CH Morris,25.0,41.0,16.11111111111111,21.818181818181817,8.222222222222221,23.636363636363637,44.0,137.0,162.0,4.0,24.0
4.0,A Ashish Reddy,5,4,Banglore,32.0,18.0,A Ashish Reddy,11.0,26.0,17.5,12.0,15.9,12.88888888888889,7.0,12.0,21.0,14.0,6.0
4.0,A Badoni,7,6,Jaipur,1.0,5.0,A Badoni,6.0,6.0,1.0,6.0,10.625,6.0,73.0,0.0,0.0,23.0,6.0
4.0,A Symonds,2,4,Eden Gardens,32.0,41.0,A Symonds,15.0,24.0,38.5,19.5,27.785714285714285,18.46153846153846,87.0,105.0,107.0,50.0,18.0
4.0,AB Agarkar,4,2,RSA,7.0,3.0,AB Agarkar,7.0,17.0,13.2,18.09090909090909,13.1,19.5,0.0,40.0,44.0,1.0,7.0
4.0,AB Dinda,4,2,RSA,2.0,2.0,AB Dinda,18.0,24.0,1.0,18.75,1.0,19.866666666666667,0.0,160.0,209.0,0.0,12.0
5.0,KA Pollard,8,2,Chennai,5.0,8.0,KA Pollard,6.0,12.0,14.4,16.125,15.307692307692308,13.833333333333334,498.0,345.0,462.0,13.0,19.0
5.0,KA Pollard,8,2,Dubai,13.0,8.0,KA Pollard,19.0,21.0,21.304347826086957,12.277777777777779,15.307692307692308,13.833333333333334,503.0,351.0,474.0,20.0,6.0
5.0,KH Pandya,8,2,Chennai,15.0,9.0,KH Pandya,25.0,13.0,5.222222222222222,19.0,13.909090909090908,17.0,261.0,322.0,413.0,1.0,6.0
5.0,KH Pandya,8,2,Dubai,1.0,3.0,KH Pandya,6.0,10.0,9.5,19.045454545454547,13.909090909090908,17.0,276.0,347.0,426.0,9.0,12.0
5.0,DJ Bravo,10,3,Delhi,4.0,3.0,DJ Bravo,26.0,33.0,9.428571428571429,18.25,16.61111111111111,21.6,290.0,652.0,838.0,43.0,6.0
5.0,DJG Sammy,2,5,Eden Gardens,7.0,9.0,DJG Sammy,6.0,8.0,18.0,6.0,8.5,6.5,35.0,33.0,46.0,6.0,12.0
5.0,DL Vettori,5,10,Banglore,3.0,5.0,DL Vettori,25.0,29.0,8.0,23.5,6.333333333333333,23.666666666666668,0.0,136.0,162.0,20.0,24.0
5.0,DW Steyn,5,3,RSA,0.0,3.0,DW Steyn,26.0,35.0,0.0,21.5,5.0,25.714285714285715,16.0,209.0,213.0,1.0,25.0
5.0,G Coetzee,9,8,Ahmedabad,1.0,3.0,G Coetzee,24.0,29.0,1.0,24.0,4.5,23.0,0.0,0.0,0.0,4.0,27.0
5.0,GJ Maxwell,5,10,Banglore,3.0,4.0,GJ Maxwell,12.0,10.0,19.666666666666668,15.363636363636363,16.857142857142858,11.333333333333334,258.0,67.0,88.0,12.0,7.0
5.0,JH Kallis,8,5,Mumbai,25.0,24.0,JH Kallis,20.0,44.0,14.555555555555555,19.555555555555557,35.333333333333336,21.714285714285715,410.0,280.0,378.0,53.0,12.0
5.0,JJ Bumrah,5,8,Dubai,1.0,1.0,JJ Bumrah,12.0,14.0,3.0,24.91304347826087,1.25,24.34375,22.0,416.0,556.0,0.0,25.0
5.0,JJ Bumrah,8,2,Chennai,0.0,1.0,JJ Bumrah,25.0,33.0,1.3333333333333333,23.285714285714285,0.0,22.555555555555557,23.0,428.0,570.0,1.0,25.0
5.0,JJ Bumrah,9,8,Ahmedabad,1.0,1.0,JJ Bumrah,24.0,15.0,1.0,22.0,1.25,24.34375,23.0,478.0,637.0,4.0,26.0
5.0,JM Kemp,3,4,Chennai,22.0,16.0,JM Kemp,14.0,15.0,22.0,8.0,22.0,14.0,0.0,0.0,0.0,4.0,19.0
5.0,KA Pollard,3,8,Chennai,57.0,40.0,KA Pollard,27.0,40.0,14.4,16.125,21.2027027027027,14.5,438.0,318.0,422.0,3.0,6.0
5.0,R Vinay Kumar,5,10,Banglore,18.0,16.0,R Vinay Kumar,24.0,26.0,9.5,21.5,8.0,22.875,47.0,251.0,365.0,7.0,24.0
5.0,RA Jadeja,2,3,Chennai,11.0,8.0,RA Jadeja,12.0,19.0,12.823529411764707,18.952380952380953,16.69811320754717,21.328767123287673,330.0,583.0,768.0,16.0,12.0
5.0,RA Jadeja,3,8,Chennai,16.0,11.0,RA Jadeja,12.0,12.0,12.823529411764707,18.952380952380953,15.090909090909092,13.875,341.0,595.0,787.0,3.0,24.0
5.0,RD Chahar,8,2,Chennai,8.0,7.0,RD Chahar,24.0,31.0,7.0,24.22222222222222,4.0,21.333333333333332,2.0,197.0,246.0,0.0,24.0
5.0,KMA Paul,10,3,Delhi,0.0,4.0,KMA Paul,20.0,20.0,0.0,19.666666666666668,1.5,20.0,11.0,70.0,104.0,7.0,25.0
5.0,KP Pietersen,5,3,RSA,0.0,1.0,KP Pietersen,18.0,14.0,15.5,20.0,14.333333333333334,15.0,101.0,30.0,30.0,37.0,24.0
5.0,Kuldeep Yadav,8,2,Dubai,1.0,2.0,Kuldeep Yadav,26.0,40.0,6.5,18.75,9.6,21.56,7.0,243.0,301.0,1.0,26.0
5.0,L Balaji,3,4,Chennai,15.0,10.0,L Balaji,25.0,37.0,6.0,22.5,15.0,21.166666666666668,0.0,184.0,246.0,0.0,14.0
5.0,LRPL Taylor,5,3,RSA,1.0,4.0,LRPL Taylor,7.0,13.0,25.454545454545453,7.0,24.5,7.0,193.0,0.0,0.0,23.0,6.0
